Detection,2025-05-19 01:17:16,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\processed_90b22813-62cf-4c7a-960d-587de428d796.jpg
Detection,2025-05-19 01:17:16,Successfully saved processed image: http://localhost:3000/uploads/processed_90b22813-62cf-4c7a-960d-587de428d796.jpg
Detection,2025-05-19 01:17:16,Completed full Detectionion and processing workflow successfully
Detection,2025-05-19 01:17:42,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_bb89c35a-6565-470a-8369-21476c677d15.jpg
Detection,2025-05-19 01:17:42,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_bb89c35a-6565-470a-8369-21476c677d15.jpg
Detection,2025-05-19 01:17:42,Successfully uploaded image: http://localhost:3000/uploads/Detection_bb89c35a-6565-470a-8369-21476c677d15.jpg
Detection,2025-05-19 01:17:42,Successfully read 47782 bytes from file detect_a2ae4f74-3c22-48e5-9d59-8fca1cb64fac.jpg
Detection,2025-05-19 01:17:42,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Detection,2025-05-19 01:17:43,Successfully detected 22 objects
Detection,2025-05-19 01:17:43,Successfully detected 22 objects in image
Detection,2025-05-19 01:17:44,Successfully processed image with bounding boxes
Detection,2025-05-19 01:17:44,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\processed_1e6d688f-34ad-4ccf-84e1-b8ec3fbb8e6d.jpg
Detection,2025-05-19 01:17:44,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\processed_1e6d688f-34ad-4ccf-84e1-b8ec3fbb8e6d.jpg
Detection,2025-05-19 01:17:44,Successfully saved processed image: http://localhost:3000/uploads/processed_1e6d688f-34ad-4ccf-84e1-b8ec3fbb8e6d.jpg
Detection,2025-05-19 01:17:44,Completed full Detectionion and processing workflow successfully
Detection,2025-05-19 01:31:17,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_ac3889d9-8d36-4ff7-83ff-069c82b536f7.jpg
Detection,2025-05-19 01:31:17,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_ac3889d9-8d36-4ff7-83ff-069c82b536f7.jpg
Detection,2025-05-19 01:31:17,Successfully uploaded image: http://localhost:3000/uploads/Detection_ac3889d9-8d36-4ff7-83ff-069c82b536f7.jpg
Detection,2025-05-19 01:31:17,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-19 01:31:17,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Detection,2025-05-19 01:31:18,Successfully detected 6 objects
Detection,2025-05-19 01:31:18,Successfully detected 6 objects in image
Detection,2025-05-19 01:31:18,Successfully processed image with bounding boxes
Detection,2025-05-19 01:31:18,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\processed_aa3314f0-05dd-49ef-b3c1-71cf5d26ca46.jpg
Detection,2025-05-19 01:31:18,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\processed_aa3314f0-05dd-49ef-b3c1-71cf5d26ca46.jpg
Detection,2025-05-19 01:31:18,Successfully saved processed image: http://localhost:3000/uploads/processed_aa3314f0-05dd-49ef-b3c1-71cf5d26ca46.jpg
Detection,2025-05-19 01:31:18,Completed full Detectionion and processing workflow successfully
Detection,2025-05-19 01:32:06,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_530f727d-7e09-4375-a22e-61437c99c7b3.jpg
Detection,2025-05-19 01:32:06,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_530f727d-7e09-4375-a22e-61437c99c7b3.jpg
Detection,2025-05-19 01:32:06,Successfully uploaded image: http://localhost:3000/uploads/Detection_530f727d-7e09-4375-a22e-61437c99c7b3.jpg
Detection,2025-05-19 01:32:06,Successfully read 47782 bytes from file detect_a2ae4f74-3c22-48e5-9d59-8fca1cb64fac.jpg
Detection,2025-05-19 01:32:06,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Detection,2025-05-19 01:32:08,Successfully detected 22 objects
Detection,2025-05-19 01:32:08,Successfully detected 22 objects in image
Detection,2025-05-19 01:32:08,Successfully processed image with bounding boxes
Detection,2025-05-19 01:32:08,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\processed_5ae998ba-8586-433f-ad37-2d231b95eec4.jpg
Detection,2025-05-19 01:32:08,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\processed_5ae998ba-8586-433f-ad37-2d231b95eec4.jpg
Detection,2025-05-19 01:32:08,Successfully saved processed image: http://localhost:3000/uploads/processed_5ae998ba-8586-433f-ad37-2d231b95eec4.jpg
Detection,2025-05-19 01:32:08,Completed full Detectionion and processing workflow successfully
Error,2025-05-23 16:16:20,Failed to create model
RoboflowModel,2025-05-23 16:57:06,Created model with description Garbage Classification Model
RoboflowModel,2025-05-23 17:04:16,Deleted model with name Garbage Classification Model
RoboflowModel,2025-05-23 17:06:34,Created model with description Garbage Classification Model
RoboflowModel,2025-05-23 18:09:35,Created model with description Garbage Classification Model
Detection,2025-05-23 18:15:22,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_faad1ce8-9b21-432e-95ea-9f629f3e696a.jpg
Detection,2025-05-23 18:15:22,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_faad1ce8-9b21-432e-95ea-9f629f3e696a.jpg
Detection,2025-05-23 18:15:22,Successfully uploaded image: http://localhost:3000/uploads/Detection_faad1ce8-9b21-432e-95ea-9f629f3e696a.jpg
Detection,2025-05-23 18:15:22,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:15:22,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:15:24,Error during Roboflow API call: The JSON value could not be converted to System.Int32. Path: $.predictions[0].width | LineNumber: 0 | BytePositionInLine: 166.
Detection,2025-05-23 18:15:24,No predictions found for image: http://localhost:3000/uploads/Detection_faad1ce8-9b21-432e-95ea-9f629f3e696a.jpg
Detection,2025-05-23 18:15:48,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_2ef1cc3f-d761-45c4-8173-cbfda3de4471.jpg
Detection,2025-05-23 18:15:48,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_2ef1cc3f-d761-45c4-8173-cbfda3de4471.jpg
Detection,2025-05-23 18:15:48,Successfully uploaded image: http://localhost:3000/uploads/Detection_2ef1cc3f-d761-45c4-8173-cbfda3de4471.jpg
Detection,2025-05-23 18:15:48,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:15:48,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:15:49,Error during Roboflow API call: The JSON value could not be converted to System.Int32. Path: $.predictions[0].width | LineNumber: 0 | BytePositionInLine: 166.
Detection,2025-05-23 18:15:49,No predictions found for image: http://localhost:3000/uploads/Detection_2ef1cc3f-d761-45c4-8173-cbfda3de4471.jpg
Detection,2025-05-23 18:25:58,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_a4e268bc-1bd2-425a-97ce-d6badfcf43cc.jpg
Detection,2025-05-23 18:25:58,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_a4e268bc-1bd2-425a-97ce-d6badfcf43cc.jpg
Detection,2025-05-23 18:25:58,Successfully uploaded image: http://localhost:3000/uploads/Detection_a4e268bc-1bd2-425a-97ce-d6badfcf43cc.jpg
Detection,2025-05-23 18:25:58,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:25:58,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:25:59,Error during Roboflow API call: The JSON value could not be converted to System.Int32. Path: $.predictions[0].width | LineNumber: 0 | BytePositionInLine: 166.
Detection,2025-05-23 18:25:59,No predictions found for image: http://localhost:3000/uploads/Detection_a4e268bc-1bd2-425a-97ce-d6badfcf43cc.jpg
Detection,2025-05-23 18:27:29,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_78f6ddb3-bfa6-4dbc-897e-c26bc7f05de6.jpg
Detection,2025-05-23 18:27:29,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_78f6ddb3-bfa6-4dbc-897e-c26bc7f05de6.jpg
Detection,2025-05-23 18:27:29,Successfully uploaded image: http://localhost:3000/uploads/Detection_78f6ddb3-bfa6-4dbc-897e-c26bc7f05de6.jpg
Detection,2025-05-23 18:27:29,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:27:29,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:27:32,Error during Roboflow API call: The JSON value could not be converted to System.Int32. Path: $.predictions[0].width | LineNumber: 0 | BytePositionInLine: 166.
Detection,2025-05-23 18:27:32,No predictions found for image: http://localhost:3000/uploads/Detection_78f6ddb3-bfa6-4dbc-897e-c26bc7f05de6.jpg
Detection,2025-05-23 18:34:08,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_48e6c8ba-22ab-4472-b5d3-1f3057c77fb7.jpg
Detection,2025-05-23 18:34:08,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_48e6c8ba-22ab-4472-b5d3-1f3057c77fb7.jpg
Detection,2025-05-23 18:34:08,Successfully uploaded image: http://localhost:3000/uploads/Detection_48e6c8ba-22ab-4472-b5d3-1f3057c77fb7.jpg
Detection,2025-05-23 18:34:08,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:34:08,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:34:09,Roboflow API request failed: {"message":"Could not load input image. Cause: Malformed base64 input image."}
Detection,2025-05-23 18:34:09,No predictions found for image: http://localhost:3000/uploads/Detection_48e6c8ba-22ab-4472-b5d3-1f3057c77fb7.jpg
Detection,2025-05-23 18:48:07,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_8d625d0d-d699-416d-9b3b-a2c07664e2ad.jpg
Detection,2025-05-23 18:48:07,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_8d625d0d-d699-416d-9b3b-a2c07664e2ad.jpg
Detection,2025-05-23 18:48:07,Successfully uploaded image: http://localhost:3000/uploads/Detection_8d625d0d-d699-416d-9b3b-a2c07664e2ad.jpg
Detection,2025-05-23 18:48:07,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:48:07,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:48:10,Roboflow API request failed with status BadRequest: {"message":"Could not load input image. Cause: Malformed base64 input image."}
Detection,2025-05-23 18:48:10,No predictions found for image: http://localhost:3000/uploads/Detection_8d625d0d-d699-416d-9b3b-a2c07664e2ad.jpg
Detection,2025-05-23 18:52:17,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_e0244c36-f902-46ae-be73-a88406be4728.jpg
Detection,2025-05-23 18:52:17,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_e0244c36-f902-46ae-be73-a88406be4728.jpg
Detection,2025-05-23 18:52:17,Successfully uploaded image: http://localhost:3000/uploads/Detection_e0244c36-f902-46ae-be73-a88406be4728.jpg
Detection,2025-05-23 18:52:17,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:52:17,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:52:20,Roboflow API request failed with status BadRequest: {"message":"Could not load input image. Cause: Malformed base64 input image."}
Detection,2025-05-23 18:52:20,No predictions found for image: http://localhost:3000/uploads/Detection_e0244c36-f902-46ae-be73-a88406be4728.jpg
Detection,2025-05-23 18:53:02,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_64530691-c119-4887-8aa2-c532067915ef.jpg
Detection,2025-05-23 18:53:02,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_64530691-c119-4887-8aa2-c532067915ef.jpg
Detection,2025-05-23 18:53:02,Successfully uploaded image: http://localhost:3000/uploads/Detection_64530691-c119-4887-8aa2-c532067915ef.jpg
Detection,2025-05-23 18:53:02,Successfully read 21713 bytes from file Detection_8d625d0d-d699-416d-9b3b-a2c07664e2ad.jpg
Detection,2025-05-23 18:53:02,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:53:03,Roboflow API request failed with status BadRequest: {"message":"Could not load input image. Cause: Malformed base64 input image."}
Detection,2025-05-23 18:53:03,No predictions found for image: http://localhost:3000/uploads/Detection_64530691-c119-4887-8aa2-c532067915ef.jpg
Detection,2025-05-23 18:54:44,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_00e198c8-bdf7-4f86-a280-836071f1faee.jpg
Detection,2025-05-23 18:54:44,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_00e198c8-bdf7-4f86-a280-836071f1faee.jpg
Detection,2025-05-23 18:54:44,Successfully uploaded image: http://localhost:3000/uploads/Detection_00e198c8-bdf7-4f86-a280-836071f1faee.jpg
Detection,2025-05-23 18:54:44,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:54:44,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:54:48,Roboflow API request failed with status BadRequest: {"message":"Could not load input image. Cause: Malformed base64 input image."}
Detection,2025-05-23 18:54:48,No predictions found for image: http://localhost:3000/uploads/Detection_00e198c8-bdf7-4f86-a280-836071f1faee.jpg
Detection,2025-05-23 18:58:58,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_e1eddb08-c633-4fd2-9e6b-8a1b24fd6e54.jpg
Detection,2025-05-23 18:58:58,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_e1eddb08-c633-4fd2-9e6b-8a1b24fd6e54.jpg
Detection,2025-05-23 18:58:58,Successfully uploaded image: http://localhost:3000/uploads/Detection_e1eddb08-c633-4fd2-9e6b-8a1b24fd6e54.jpg
Detection,2025-05-23 18:58:58,Successfully read 21713 bytes from file detect_2bdedc22-3774-4966-a8c9-5928d843b081.jpg
Detection,2025-05-23 18:58:58,Sending Base64 detection request to Roboflow: https://serverless.roboflow.com/garbage-classification-3/2?api_key=kKrV2TlFATeJEMDXdKLM
Error,2025-05-23 18:59:01,Error during Roboflow API call: The JSON value could not be converted to System.Int32. Path: $.predictions[0].width | LineNumber: 0 | BytePositionInLine: 166.
Detection,2025-05-23 18:59:01,No predictions found for image: http://localhost:3000/uploads/Detection_e1eddb08-c633-4fd2-9e6b-8a1b24fd6e54.jpg
Detection,2025-05-23 19:05:44,Attempting to save image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_4c075c8c-43c1-4ba2-9914-95e7bad5c3d4.jpg
Detection,2025-05-23 19:05:45,Successfully saved image bytes to: C:\Users\afons\Documents\Work\PESTI\WasteVisionWeb\WasteVisionWebBE\wwwroot\uploads\Detection_4c075c8c-43c1-4ba2-9914-95e7bad5c3d4.jpg
Detection,2025-05-23 19:05:45,Successfully uploaded image: http://localhost:3000/uploads/Detection_4c075c8c-43c1-4ba2-9914-95e7bad5c3d4.jpg
